exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e3925df0-59a6-4d34-a1b5-3d7e2f287a3c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,85.45,89.79,protein variant model,Salmonella serovars gyrB conferring resistance to fluoroquinolone,884,2393,93.683,https://card.mcmaster.ca/ontology/39891,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2241,2416,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287,69
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,188d8917-9e07-479a-a667-ec04ab81bd54,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,94.47,98.27,protein homolog model,TEM-4,0,1061,100,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,08ecb923-3684-4b7f-8a54-d7eba668e67c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,87.06,95.04,protein homolog model,SHV-60,4,862,99.536,https://card.mcmaster.ca/ontology/37495,beta-lactam resistance gene. antibiotic inactivation enzyme,1247,862,Klebsiella pneumoniae,573,439
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6926d82c-8a8d-4203-bdd0-3076aa862b13,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,78.45,84.32,protein homolog model,acrB,0,3094,98.285,https://card.mcmaster.ca/ontology/36355,efflux pump conferring antibiotic resistance,1725,3148,Enterobacter cloacae,550,27
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c14fadb8-7fe0-4c69-974f-bd6888e149f3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,93.87,97.08,protein homolog model,oqxB,0,3141,99.619,https://card.mcmaster.ca/ontology/40632,efflux pump conferring antibiotic resistance,1443,3153,Escherichia coli,562,25
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,8dd0ca6b-8b8d-478d-acd5-44fdf7007867,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,89.66,95.4,protein homolog model,FosA5,10,420,97.619,https://card.mcmaster.ca/ontology/39793,antibiotic inactivation enzyme. fosfomycin resistance gene,1283,420,Escherichia coli,562,818
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b73612ac-c673-4fa5-8f7f-eb8e1700c208,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,76.6,83.88,protein homolog model,cpxA,529,1079,80.518,https://card.mcmaster.ca/ontology/37210,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,737,1375,Escherichia coli O157:H7 str. Sakai,386585,201
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c6b99663-a514-4210-8c03-d17e9ceb7d56,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,84.75,92.66,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,5,1538,99.416,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ec16c59a-7245-41dc-b754-2c07d6d91414,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,94.49,96.96,protein homolog model,vgaC,0,231,100,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1568840b-597a-4692-af78-6fe2ceb11822,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,87.87,92.6,protein variant model,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,3,1230,99.756,https://card.mcmaster.ca/ontology/39953,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2259,1230,Escherichia coli CFT073,199310,242
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,3958ae4b-1299-492b-a964-a2f2d078fb29,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.61,96.68,protein homolog model,TEM-4,0,745,70.217,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,a7bf99de-51d4-4c1f-a6e4-863ec0d8139b,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,94.87,98.4,protein variant model,Klebsiella pneumoniae ramR mutants,0,583,100,https://card.mcmaster.ca/ontology/39964,gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. efflux pump conferring antibiotic resistance,2251,583,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,272620,732
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e883fc19-6d03-4034-a6cf-dd9c87d2fa64,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.77,97.87,protein homolog model,APH(6)-Id,440,838,47.494,https://card.mcmaster.ca/ontology/39060,aminoglycoside resistance gene. antibiotic inactivation enzyme,1707,838,Pseudomonas aeruginosa,287,509
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,50b353c6-1c40-4b55-a29e-36314eba8a4d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,89.81,91.51,protein variant model,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,361,468,51.196,https://card.mcmaster.ca/ontology/39953,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2259,1230,Escherichia coli CFT073,199310,242
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,24ccf7ae-6986-442a-8369-c06e1760ad5e,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,88.67,93.9,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,7fc8d029-177d-4b1a-9977-1c9893734fc8,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,78.36,82.08,protein homolog model,emrD,6,1157,96.641,https://card.mcmaster.ca/ontology/36448,efflux pump conferring antibiotic resistance,1969,1191,Escherichia coli B185,550676,270
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ea0e670f-c2b9-4774-ad45-39fe9a68c5fc,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,89.67,93.12,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,948,4023,76.303,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ef832a57-510d-442c-befc-5e7daadbae9e,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,75.87,81.41,protein homolog model,acrD,3,3114,99.872,https://card.mcmaster.ca/ontology/36630,efflux pump conferring antibiotic resistance,184,3115,Escherichia coli str. K-12 substr. W3110,316407,34
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,9b4742c7-9336-4bf9-a089-4480415a423a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,93.38,96.8,protein homolog model,oqxB,0,1954,61.973,https://card.mcmaster.ca/ontology/40632,efflux pump conferring antibiotic resistance,1443,3153,Escherichia coli,562,25
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,31a20a8a-b4df-4a74-978d-9ecbffccfb9d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,82.42,86.1,protein homolog model,acrB,2274,3099,26.207,https://card.mcmaster.ca/ontology/36355,efflux pump conferring antibiotic resistance,1725,3148,Enterobacter cloacae,550,27
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c521fc1a-d4b7-4485-a58d-2bb0ae4aa45c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,79.78,84.86,protein homolog model,acrB,456,3095,83.831,https://card.mcmaster.ca/ontology/36355,efflux pump conferring antibiotic resistance,1725,3148,Enterobacter cloacae,550,27
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,7e27f9d4-4443-4098-971c-68808fdd709c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,94.51,98.25,protein homolog model,vgaC,0,231,100,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f6d86012-9f00-4932-ac34-92e354769d0b,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,89.31,94.26,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5d706c1d-c909-4be4-8ca1-941901277c81,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,94.89,99.22,protein homolog model,OXA-48,4,799,99.499,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1dd1d8e7-46d7-4cf8-8556-fa35ea5242c3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,90.04,96.73,protein homolog model,TEM-4,0,1055,99.434,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,09f28c87-960d-47ca-a415-7adaf1313ded,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.3,97.99,protein homolog model,SHV-108,0,861,100,https://card.mcmaster.ca/ontology/37537,beta-lactam resistance gene. antibiotic inactivation enzyme,1861,861,Klebsiella pneumoniae,573,439
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,fe348692-47e3-4927-84f3-8a77a87bcab8,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.2,98.71,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,84c558a7-602c-4b84-a9e1-063b6f642554,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,77.71,81.64,protein homolog model,msbA,0,1649,94.282,https://card.mcmaster.ca/ontology/40720,efflux pump conferring antibiotic resistance,293,1749,Escherichia coli str. K-12 substr. MG1655,511145,116
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,cabf28a3-5073-41dc-81df-a98d705c7f6d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.98,95.41,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1541,99.935,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,d7f103cb-3c18-4dca-aa40-4b4227667e3f,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.71,97.84,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,aeb2d15e-72be-4a83-bff3-ef4996f60211,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.1,98.11,protein homolog model,dfrA14,0,484,100,https://card.mcmaster.ca/ontology/39293,trimethoprim resistance gene. antibiotic target replacement protein,654,484,Escherichia coli,562,781
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,4a266e3a-dcdc-4f5c-ae90-3ffe78581345,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.3,96.06,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1542,100,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b5d95345-0da3-4112-bb25-1e27bf08f1d3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,75.49,81.03,protein homolog model,mfd,33,3447,99.043,https://card.mcmaster.ca/ontology/40538,fluoroquinolone resistance gene. antibiotic target protection protein,1528,3447,Escherichia coli str. K-12 substr. MG1655,511145,9
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,8bac304a-80ee-4270-936b-18b3d088d2e6,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,76.86,83.53,protein homolog model,cpxR,0,700,100,https://card.mcmaster.ca/ontology/37211,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,1689,700,Escherichia coli O157:H7 str. Sakai,386585,648
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,9d7063aa-4f24-4052-bab2-e87f94dd0fa1,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.1,95.89,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1000,64.767,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,37fc3e50-6513-4d97-8c67-d1b2194b8dfe,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,85.58,88.76,protein variant model,Salmonella serovars gyrB conferring resistance to fluoroquinolone,2,2416,99.917,https://card.mcmaster.ca/ontology/39891,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2241,2416,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287,69
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ffdf7ebc-fde8-440d-899b-7a6e691b9273,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,80.23,85.81,protein variant model,Salmonella enterica gyrA conferring resistance to fluoroquinolones,505,2637,80.849,https://card.mcmaster.ca/ontology/40635,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2277,2637,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287,54
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,d5095b16-396f-4688-b23e-607346212f43,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,87.96,96.76,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,643,1042,73.541,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,0b530d93-ec9a-48a6-92d3-62fe1791e314,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.92,96.43,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,90756e6c-04c7-4a0d-a8e4-088a3123ec59,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.09,97.44,protein homolog model,QnrB1,0,681,100,https://card.mcmaster.ca/ontology/39148,fluoroquinolone resistance gene. antibiotic target protection protein,466,681,Klebsiella pneumoniae,573,660
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,19f89bd6-3256-4276-bb3d-ff918bdbad62,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.01,97.56,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,fd491803-89f6-4d3e-a86f-e3f8de76fdf0,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,89.54,94.86,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1169,75.811,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,cd3412e7-b9fd-4efe-ae02-7089f364c87f,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,82.26,85.16,protein homolog model,acrB,0,3099,98.443,https://card.mcmaster.ca/ontology/36355,efflux pump conferring antibiotic resistance,1725,3148,Enterobacter cloacae,550,27
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ee33a9a0-5f4e-46c5-a2d9-399205153a4a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.81,97.33,protein homolog model,TEM-4,0,226,21.301,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,98098f12-baf0-4437-a76a-f56ae4e8228f,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.58,98.36,protein homolog model,armA,216,774,72.093,https://card.mcmaster.ca/ontology/37238,aminoglycoside resistance gene. antibiotic target modifying enzyme,222,774,Pseudomonas aeruginosa,287,585
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,a57f5f80-b14d-4376-9c0b-cca152c6bf74,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,73.8,81.8,protein knockout model,Klebsiella OmpK36 conferring resistance to beta-lactam,583,1095,46.377,https://card.mcmaster.ca/ontology/40739,gene conferring resistance via absence. gene modulating permeability to antibiotic,2169,1104,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,324
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,0594daf8-c69b-4f12-aa09-57a40beb3765,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,69.68,73.7,protein homolog model,rosB,72,1572,88.6,https://card.mcmaster.ca/ontology/39483,efflux pump conferring antibiotic resistance,715,1693,Yersinia enterocolitica (type O:8),34054,122
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5198252b-aacb-4b47-96f8-bde419e7dac6,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.95,99.1,protein knockout model,Klebsiella OmpK35 conferring resistance to beta-lactam,0,682,99.708,https://card.mcmaster.ca/ontology/40737,gene conferring resistance via absence. gene modulating permeability to antibiotic,2171,684,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,659
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6b18986c-5dd1-4947-9e12-76c5a103d1d4,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,72.69,83.1,protein homolog model,aminocoumarin resistant alaS,9,2618,99.164,https://card.mcmaster.ca/ontology/40521,aminocoumarin resistance gene,1919,2631,Escherichia coli str. K-12 substr. MG1655,511145,55
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c851c07a-7ec4-439b-b4bd-6ce293539460,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.8,95.55,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1185,76.848,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,d8447985-bc4f-4564-b9cd-26d36836a2d9,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.69,95.82,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,194283fc-a11b-4584-9199-c6ea25574f91,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,81.71,84.89,protein variant model,Escherichia coli mutant UhpT conferring resistance to fosfomycin,0,1367,98.204,https://card.mcmaster.ca/ontology/40592,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2183,1392,Escherichia coli str. K-12 substr. MC4100,1403831,196
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,941a930d-52ae-412e-a501-bd6715f1b628,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,84.38,94.1,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,772,1540,58.294,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5b7f9d9a-1f33-4446-bc23-7ec066eb3d8d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,68,82.61,protein knockout model,Klebsiella OmpK36 conferring resistance to beta-lactam,78,523,40.308,https://card.mcmaster.ca/ontology/40739,gene conferring resistance via absence. gene modulating permeability to antibiotic,2169,1104,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,324
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,7dae8f1d-4665-47e4-91a6-1a980fb15675,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.04,98.61,protein homolog model,msrE,0,1477,100,https://card.mcmaster.ca/ontology/39685,efflux pump conferring antibiotic resistance,1157,1477,Escherichia coli,562,162
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,cbf8e853-0dac-4fad-9fc4-1646a297ebb1,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.41,97.91,protein homolog model,msrE,0,1468,99.391,https://card.mcmaster.ca/ontology/39685,efflux pump conferring antibiotic resistance,1157,1477,Escherichia coli,562,162
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b7e311b1-e1e4-485e-ada0-8f1035ed851b,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.58,97.98,protein homolog model,CTX-M-15,0,875,99.772,https://card.mcmaster.ca/ontology/38278,beta-lactam resistance gene. antibiotic inactivation enzyme,338,877,Escherichia coli,562,461
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,4b46062f-7d42-4c9a-b18d-183a1d8a84bd,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.65,97.64,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,7fc72102-80b8-4681-8266-793167cd8987,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,77.31,83.11,protein homolog model,aminocoumarin resistant alaS,0,2631,100,https://card.mcmaster.ca/ontology/40521,aminocoumarin resistance gene,1919,2631,Escherichia coli str. K-12 substr. MG1655,511145,55
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,91a5c9e9-b0c3-438c-8dee-d1ce598c2269,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.69,97.8,protein homolog model,vgaC,0,231,100,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,bb26aeec-26f8-4bad-a699-5f2c53d51dd6,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,71.15,79.88,protein homolog model,arnA,8,1725,86.325,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e8c31bea-f93b-4ec4-aad8-0f209cfd424a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.72,98.72,protein homolog model,CTX-M-55,0,875,99.886,https://card.mcmaster.ca/ontology/38317,beta-lactam resistance gene. antibiotic inactivation enzyme,1391,876,Escherichia coli,562,461
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,179e893e-1eff-48f8-83da-ca20a7e77795,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,79.08,81.63,protein homolog model,cpxA,10,1375,99.273,https://card.mcmaster.ca/ontology/37210,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,737,1375,Escherichia coli O157:H7 str. Sakai,386585,201
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b927212d-3eda-4729-8511-ef197abe7cc4,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.34,96.34,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1542,100,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,da54fd37-9dc2-43d2-8ac2-c92ffe8d8a83,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.71,94.47,protein homolog model,vgaC,0,223,96.537,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
